"accelRating","age","agilityRating","awareRating","bCVRating","bigHitTrait","birthDay","birthMonth","birthYear","blockShedRating","breakSackRating","breakTackleRating","cITRating","capHit","capReleaseNetSavings","capReleasePenalty","carryRating","catchRating","clutchTrait","college","confRating","contractBonus","contractLength","contractSalary","contractYearsLeft","coverBallTrait","dLBullRushTrait","dLSpinTrait","dLSwimTrait","desiredBonus","desiredLength","desiredSalary","devTrait","draftPick","draftRound","dropOpenPassTrait","durabilityGrade","elusiveRating","experiencePoints","feetInBoundsTrait","fightForYardsTrait","finesseMovesRating","firstName","forcePassTrait","hPCatchTrait","height","highMotorTrait","hitPowerRating","homeState","homeTown","impactBlockRating","injuryLength","injuryRating","injuryType","intangibleGrade","isActive","isFreeAgent","isOnIR","isOnPracticeSquad","jerseyNum","jukeMoveRating","jumpRating","kickAccRating","kickPowerRating","kickRetRating","lBStyleTrait","lastName","leadBlockRating","legacyScore","manCoverRating","passBlockFinesseRating","passBlockPowerRating","passBlockRating","penaltyTrait","physicalGrade","playActionRating","playBallTrait","playRecRating","playerBestOvr","playerSchemeOvr","portraitId","posCatchTrait","position","powerMovesRating","predictTrait","presentationId","pressRating","productionGrade","pursuitRating","qBStyleTrait","reSignStatus","releaseRating","rookieYear","rosterId","routeRunDeepRating","routeRunMedRating","routeRunShortRating","runBlockFinesseRating","runBlockPowerRating","runBlockRating","runStyle","scheme","sensePressureTrait","sizeGrade","skillPoints","specCatchRating","speedRating","spinMoveRating","staminaRating","stiffArmRating","strengthRating","stripBallTrait","tackleRating","teamId","teamSchemeOvr","throwAccDeepRating","throwAccMidRating","throwAccRating","throwAccShortRating","throwAwayTrait","throwOnRunRating","throwPowerRating","throwUnderPressureRating","tightSpiralTrait","toughRating","truckRating","weight","yACCatchTrait","yearsPro","zoneCoverRating","team"
87,25,86,57,26,0,9,3,1994,73,12,22,36,500000,500000,0,38,44,0,"Utah",51,0,2,1160000,2,2,0,0,1,0,0,0,0,19,7,0,0,37,5746,0,0,76,"Pita",2,0,73,1,68,42,"Euless",72,0,92,97,64,true,false,false,false,55,44,73,20,21,10,2,"Taumoepenu",12,1,41,45,45,45,1,81,6,1,57,67,67,8742,0,"LOLB",59,0,12791,33,27,78,1,11,12,2017,544606627,6,8,18,45,45,45,3,8,1,85,0,33,83,36,85,33,78,1,72,778043392,64,6,6,22,6,0,6,10,10,0,87,31,243,0,2,53,"49ers"
88,24,72,55,51,0,30,1,1995,74,12,31,31,440000,440000,0,47,40,0,"Temple",51,0,2,1020000,2,3,1,0,0,0,0,0,0,6,8,0,0,27,7904,0,1,63,"Jullian",2,0,77,1,76,37,"Glenside",80,0,78,97,67,true,false,false,false,77,43,77,12,16,10,0,"Taylor",32,0,24,45,45,45,1,81,6,1,55,69,69,0,0,"LE",71,0,13319,18,12,75,0,11,42,2019,544606633,26,33,37,45,45,45,13,13,1,98,0,33,74,38,83,51,89,0,79,778043392,67,6,6,19,6,0,6,23,10,0,85,52,280,0,1,29,"49ers"
90,25,92,69,83,0,30,4,1994,31,24,80,82,610000,560000,100000,73,86,0,"LA. Tech",51,200000,4,2350000,2,3,0,0,0,0,0,0,0,34,6,0,0,82,4318,1,1,23,"Trent",2,1,68,1,48,17,"Shreveport",53,0,88,97,74,true,false,false,false,81,86,80,15,13,80,1,"Taylor",31,0,15,19,19,44,1,88,24,1,23,75,75,8744,1,"WR",15,0,12743,24,12,39,0,11,65,2017,544606638,76,81,81,20,26,52,6,6,1,98,0,83,88,79,91,62,62,0,35,778043392,74,18,23,45,28,0,28,31,20,0,84,59,181,1,2,23,"49ers"
88,23,85,56,77,0,2,9,1995,24,24,70,63,0,0,0,83,66,0,"Jacksonv. St.",50,0,0,0,0,4,0,0,0,0,1,1170000,0,0,64,0,0,76,970,0,0,12,"Roc",2,0,71,1,20,0,"Oxford",36,0,86,97,49,true,false,false,true,32,82,85,10,16,75,1,"Thomas",37,0,12,30,35,54,1,83,15,1,12,67,67,9082,0,"HB",10,0,13230,17,12,31,0,11,60,2019,544606668,53,57,61,23,19,30,1,6,1,77,0,60,88,79,89,67,62,0,26,778043392,49,15,20,40,25,0,15,30,20,0,83,53,198,0,1,18,"49ers"
88,23,80,74,18,0,20,12,1995,79,12,10,25,7280000,2610000,9340000,40,32,0,"Stanford",51,18680000,4,9580000,2,3,0,1,1,0,0,0,1,4,2,0,0,20,3142,0,0,82,"Solomon",2,0,74,1,81,42,"Coppell",84,0,97,97,70,true,false,false,false,94,32,84,11,16,10,2,"Thomas",14,0,34,45,45,45,1,85,6,1,74,76,76,8750,0,"ROLB",66,0,12526,34,51,84,0,11,20,2017,544606671,14,18,25,45,45,45,11,8,1,95,0,25,83,23,84,27,88,0,81,778043392,70,6,6,12,6,0,6,18,17,0,88,30,280,0,2,43,"49ers"
82,27,57,80,10,0,9,2,1992,20,12,5,10,2950000,1700000,3750000,25,20,0,"Duke",52,5000000,4,8100000,3,4,0,0,0,0,0,0,0,29,2,0,0,10,15174,0,0,10,"Laken",2,0,75,1,20,32,"Durham",78,0,92,97,75,true,false,false,false,75,10,81,20,20,10,1,"Tomlinson",76,10,12,76,79,79,0,83,6,1,20,75,75,7355,0,"C",10,0,2507,10,69,35,0,11,12,2015,544606702,5,5,10,84,79,81,5,4,1,92,0,12,66,10,85,10,87,0,35,778043392,75,6,6,20,6,0,6,20,14,0,84,15,312,0,4,15,"49ers"
82,25,75,58,67,0,3,9,1993,37,17,48,70,1870000,1870000,0,71,76,0,"Wisconsin",51,0,1,1870000,1,4,0,0,0,0,0,0,0,0,64,0,0,43,3733,0,1,20,"Austin",2,0,75,1,15,34,"Columbus",71,0,85,97,67,true,false,false,false,89,64,80,21,21,10,1,"Traylor",56,0,12,59,63,64,1,74,6,1,25,70,70,8237,1,"TE",20,0,17911,10,12,40,0,11,65,2016,544606713,53,58,63,73,67,74,12,3,1,92,0,65,75,60,85,72,73,0,44,778043392,67,6,10,30,15,0,10,32,10,0,85,70,255,1,3,14,"49ers"
93,28,94,85,72,0,18,6,1991,43,19,69,68,7320000,4360000,5920000,59,77,0,"TCU",62,8880000,3,13380000,2,3,0,0,0,0,0,0,0,26,2,0,0,79,3040,0,0,40,"Jason",2,0,70,1,65,4,"Fairfield",54,0,78,97,85,true,false,false,false,20,75,92,25,30,66,1,"Verrett",14,154,89,35,35,35,1,91,6,2,84,87,87,6625,0,"CB",30,0,12388,82,85,72,0,11,15,2014,544606768,10,11,15,35,35,35,3,9,1,99,0,74,92,56,95,30,63,0,64,778043392,85,6,6,19,6,0,6,22,12,0,83,23,188,0,5,85,"49ers"
80,30,74,92,60,0,22,9,1988,56,12,26,65,110000,110000,0,71,68,0,"Army",52,0,4,530000,3,4,0,0,0,0,0,0,1,0,64,0,0,29,11846,0,0,45,"Alejandro",2,0,81,1,62,23,"Meridian",83,0,88,97,85,true,false,false,false,71,58,77,19,19,10,1,"Villanueva",84,762,11,83,86,84,0,83,6,1,40,85,85,7621,1,"LG",55,0,2729,10,69,61,0,11,69,2014,544606773,26,34,44,78,82,83,5,2,1,99,0,72,72,47,74,65,85,0,39,778043392,85,6,6,15,6,0,6,22,14,0,98,55,320,0,5,15,"49ers"
90,22,86,79,50,0,19,11,1996,83,12,21,61,920000,670000,750000,63,71,0,"BYU",53,1000000,4,2950000,3,3,0,0,1,0,0,0,1,7,4,0,0,41,1424,0,0,60,"Fred",2,0,75,1,80,4,"San Marcos",78,0,86,97,81,true,false,false,false,48,53,91,10,13,10,0,"Warner",23,1,72,45,45,45,1,83,6,2,81,81,81,9101,0,"MLB",52,0,13203,54,70,86,0,11,20,2019,544606811,5,5,15,45,45,45,6,10,1,99,0,53,84,41,91,34,74,1,84,778043392,81,6,6,7,6,0,6,14,10,0,78,46,236,0,1,82,"49ers"
87,23,84,53,63,0,20,9,1995,35,12,32,59,0,0,0,71,61,0,"West Virginia",50,0,0,0,0,4,0,0,0,0,1,540000,0,0,64,0,0,50,5984,0,0,10,"Elijah",2,0,74,1,41,47,"Huntington",66,0,88,97,63,true,false,false,true,38,61,80,11,12,20,1,"Wellman",76,9,12,65,68,67,1,71,10,1,13,63,63,0,0,"FB",10,0,13581,10,50,38,0,11,46,2019,544606848,33,40,49,61,65,65,5,5,1,99,0,55,74,57,84,70,77,0,38,778043392,63,10,15,22,20,0,10,30,17,0,83,68,243,0,1,14,"49ers"
93,24,93,74,61,0,21,3,1995,58,10,43,53,900000,660000,480000,59,64,0,"Colorado",56,960000,4,2910000,2,2,0,0,0,0,0,0,1,3,4,0,0,53,2741,0,0,33,"Ahkello",2,0,74,0,44,4,"Oak Park",43,0,88,97,78,true,false,false,false,23,73,94,20,20,55,1,"Witherspoon",13,0,83,35,35,35,1,90,6,2,75,79,79,8788,0,"CB",26,0,12828,74,75,81,0,11,24,2017,544606967,10,17,27,35,35,35,3,8,1,96,0,63,91,66,91,31,56,0,54,778043392,78,6,6,35,6,0,6,35,11,0,68,25,195,0,2,75,"49ers"
81,21,73,68,29,0,7,16,2058,44,30,48,46,710000,470000,960000,26,28,0,"Ohio State",51,960000,4,2920000,4,4,0,0,0,0,0,0,1,4,4,0,0,40,1383,0,1,39,"Michael",2,0,79,0,48,54,"PLACEHOLDER",81,0,94,97,67,true,false,false,false,73,44,70,27,29,24,1,"Jordan",80,15,32,71,72,74,1,83,34,0,43,69,69,3491,0,"LG",37,1,284,42,85,41,1,11,33,2020,544607354,45,37,30,75,72,76,1,3,3,99,0,37,70,42,92,47,85,0,36,778043392,67,26,29,34,22,1,24,14,38,1,85,39,312,0,0,33,"49ers"
80,22,76,62,68,0,12,10,2022,29,47,70,75,580000,400000,720000,68,76,0,"USC",53,720000,4,2480000,4,4,0,0,0,0,0,0,0,4,5,0,0,61,7344,0,1,24,"Tyler",1,0,76,0,36,9,"PLACEHOLDER",64,0,87,97,69,true,false,false,false,82,46,70,45,25,24,1,"Petite",60,0,36,60,54,60,0,73,38,1,38,71,71,4196,1,"TE",33,1,303,41,40,45,1,11,59,2020,544607373,52,59,68,63,54,64,1,1,0,95,0,74,79,63,88,76,77,0,29,778043392,69,11,27,25,27,1,17,34,24,0,86,72,250,0,0,47,"49ers"
83,21,72,73,34,0,21,5,2040,85,41,39,36,1400000,600000,3200000,42,36,0,"Mississippi St.",54,3200000,4,3760000,4,3,1,0,1,0,0,0,1,4,3,0,0,43,1290,0,0,73,"Jeffrey",2,0,76,1,83,27,"PLACEHOLDER",85,0,84,97,73,true,false,false,false,90,40,66,43,32,28,2,"Simmons",25,3,34,27,41,28,1,80,29,0,73,78,78,3491,0,"DT",78,1,326,42,78,80,1,11,32,2020,544607395,37,43,38,31,31,25,1,8,1,99,0,26,71,29,76,24,84,0,82,778043392,73,36,23,26,33,1,37,32,46,1,81,33,300,0,0,23,"49ers"
84,23,78,70,47,1,6,9,1960,75,24,36,43,0,0,0,34,60,0,"Maryland",50,0,0,0,0,4,0,0,0,0,1,1150000,0,23,7,0,0,46,1602,0,0,50,"Tre",1,0,74,1,82,57,"PLACEHOLDER",76,0,88,97,67,true,false,false,true,58,26,78,40,48,36,2,"Watson",28,0,58,29,47,38,1,80,28,0,70,68,68,3963,0,"MLB",52,1,458,41,12,82,1,11,36,2020,544607523,30,32,39,40,27,31,1,8,3,99,0,41,80,29,84,46,77,1,80,778043392,67,19,36,35,16,1,35,22,43,1,79,40,236,0,0,56,"49ers"
87,22,85,58,69,0,18,1,2003,29,48,70,76,0,0,0,66,79,0,"West Virginia",50,0,0,0,0,4,0,0,0,0,1,830000,0,243,64,0,0,65,586,0,0,47,"Gary",0,1,74,0,32,37,"PLACEHOLDER",51,0,84,97,63,true,false,false,true,12,71,84,31,47,81,1,"Jennings",30,0,44,42,37,47,1,86,29,1,29,65,65,3782,0,"WR",40,1,469,43,12,48,1,11,69,2019,544607534,65,69,73,28,30,49,1,1,2,90,0,77,88,69,94,75,69,0,44,778043392,63,11,35,10,27,1,22,37,43,0,78,57,215,0,0,35,"49ers"
83,23,72,56,44,0,12,1,2019,66,42,34,27,0,0,0,26,59,0,"Hawaii",50,0,0,0,0,4,0,0,1,0,1,760000,0,100,64,0,0,32,0,0,0,72,"Mike",0,0,74,1,74,50,"PLACEHOLDER",79,0,87,97,64,true,false,false,true,92,41,75,46,39,32,1,"Casey",26,0,28,38,29,27,0,77,40,0,56,64,64,4118,0,"RE",65,1,562,28,12,73,1,11,40,2019,544607621,46,43,33,47,24,33,1,8,2,97,0,25,74,46,78,25,77,0,74,778043392,64,35,23,23,10,0,21,28,44,0,84,43,249,0,0,41,"49ers"
87,22,82,58,75,0,23,4,2008,45,43,76,53,0,0,0,77,58,0,"Pittsburgh",50,0,0,0,0,5,0,0,0,0,1,660000,0,81,64,0,0,59,2930,0,1,31,"Qadree",1,0,74,0,39,36,"PLACEHOLDER",56,0,91,97,62,true,false,false,true,30,68,73,32,45,54,1,"Ollison",58,0,34,26,39,58,1,80,44,0,31,62,62,3571,0,"HB",44,1,589,44,12,26,1,11,53,2019,544607648,42,45,56,45,39,49,1,4,3,91,0,52,86,65,94,85,69,0,37,778043392,62,27,33,29,22,0,14,26,48,1,86,79,225,0,0,27,"49ers"
76,23,65,56,28,0,28,14,1940,29,37,43,37,0,0,0,28,45,0,"Arkansas St.",50,0,0,0,0,4,0,0,0,0,1,1590000,0,253,64,0,0,37,5170,0,1,24,"Lanard",1,0,77,0,24,14,"PLACEHOLDER",74,0,92,97,65,true,false,false,true,70,35,61,46,43,35,2,"Bowler",70,0,29,71,73,72,1,81,33,0,25,65,65,3808,0,"RG",48,0,633,43,85,40,1,11,27,2019,544607691,34,29,39,71,73,72,1,4,0,99,0,45,66,41,94,44,86,0,30,778043392,65,28,24,11,11,1,20,15,38,0,81,32,315,0,0,36,"49ers"
90,21,88,62,71,0,24,13,2032,38,47,68,78,0,0,0,73,78,0,"Oregon",50,0,0,0,0,4,0,0,0,0,1,1500000,0,4,8,0,0,74,1945,1,1,36,"Dillon",1,0,74,0,32,14,"PLACEHOLDER",55,0,91,97,66,true,false,false,true,83,73,83,43,48,73,1,"Mitchell",46,0,38,46,25,43,1,87,37,1,48,68,68,3943,1,"WR",42,1,705,32,12,38,1,11,71,2020,544607763,67,74,74,24,25,48,1,1,3,95,0,78,88,64,89,73,64,0,43,778043392,66,28,28,25,32,0,11,13,41,1,82,66,199,1,0,28,"49ers"
89,21,87,64,74,0,29,7,2038,30,44,74,85,6380000,1580000,19200000,73,83,0,"Ole Miss",59,19200000,4,9800000,4,4,0,0,0,0,0,0,1,3,2,0,0,67,5371,0,1,48,"DK",1,1,75,0,46,27,"PLACEHOLDER",68,0,81,97,75,true,false,false,false,19,74,95,28,46,76,1,"Metcalf",44,0,24,35,36,51,1,90,27,1,42,76,76,3819,1,"WR",25,0,731,48,63,31,1,11,85,2020,544607788,78,73,67,32,46,62,1,0,0,80,0,93,93,56,90,97,78,0,24,778043392,75,27,31,34,15,1,27,20,37,1,81,68,228,1,0,31,"49ers"
88,26,92,58,65,0,20,3,1993,59,12,52,43,1080000,1080000,0,58,62,0,"LSU",51,0,1,1080000,1,2,0,0,0,0,0,0,0,1,64,0,0,62,7812,0,0,44,"Jalen",2,0,73,1,40,24,"Kansas City",49,0,85,97,69,true,false,false,false,32,74,87,12,14,35,1,"Collins",19,0,76,35,35,35,1,88,6,2,58,69,69,7055,0,"CB",40,0,2578,77,45,77,0,11,20,2019,544604245,10,15,25,35,35,35,3,8,1,97,0,54,90,72,87,42,62,0,61,778043394,69,6,6,15,6,0,6,14,13,0,69,40,203,0,4,68,"Bears"
95,26,90,64,76,0,13,6,1993,30,26,79,64,2570000,2570000,0,81,66,0,"Nebraska",51,0,1,2570000,1,4,0,0,0,0,0,0,0,23,3,0,0,80,6221,0,1,5,"Ameer",2,0,69,1,21,0,"Homewood",22,0,84,97,59,true,false,false,false,34,91,90,21,23,83,1,"Abdullah",24,10,10,44,48,62,1,88,10,1,23,77,77,6981,0,"HB",5,0,2402,25,12,17,0,11,51,2015,544604273,40,48,55,18,19,37,2,6,1,77,0,61,89,86,86,67,72,0,42,778043394,59,15,25,31,30,0,10,35,17,0,85,59,203,0,4,19,"Bears"
74,26,59,75,19,0,19,8,1993,26,12,9,14,1910000,1910000,0,31,27,0,"Missouri",51,0,1,1910000,1,4,0,0,0,0,0,0,0,31,5,0,0,18,10249,0,0,13,"Evan",2,0,75,0,22,24,"Lee's Summit",79,0,89,97,67,true,false,false,false,67,16,71,20,20,9,1,"Boehm",80,17,12,69,72,71,1,80,6,1,19,70,70,7898,0,"RG",12,0,17698,8,85,31,0,11,15,2016,544604487,5,5,13,73,77,76,15,5,1,92,0,14,61,14,85,26,83,0,35,778043394,67,6,6,20,6,0,6,18,14,0,97,28,310,0,3,14,"Bears"
88,27,90,85,79,0,29,10,1991,39,53,81,82,5750000,3880000,5610000,75,90,0,"Florida",60,7480000,4,17000000,3,4,0,0,0,0,0,0,1,0,64,0,0,79,12641,1,1,10,"Trey",2,0,75,1,12,8,"Venice",72,0,95,97,89,true,false,false,false,80,84,81,24,25,55,1,"Burton",62,1537,21,62,64,66,1,80,35,1,26,89,89,6371,0,"TE",10,0,2325,10,61,51,0,11,73,2014,544604611,72,78,81,76,76,78,7,6,1,87,0,82,86,81,90,61,64,0,46,778043394,89,39,52,54,54,0,49,66,55,0,87,57,235,1,5,26,"Bears"
88,27,76,52,48,0,1,1,1992,64,12,20,25,770000,770000,0,64,62,0,"USF",51,0,1,770000,1,4,0,1,1,0,0,0,0,36,7,1,0,35,5835,0,0,66,"Reshard",2,0,74,0,74,9,"Thomasville",72,0,86,97,64,true,false,false,false,59,39,87,20,20,10,2,"Cliett",12,0,50,45,45,45,1,82,6,1,52,64,64,7671,0,"ROLB",54,0,2646,40,12,83,0,11,15,2015,544604723,5,5,15,45,45,45,1,13,1,95,0,32,87,45,81,49,73,1,78,778043394,64,6,6,25,6,0,6,25,10,0,74,47,222,0,4,55,"Bears"
91,26,88,88,71,0,21,12,1992,67,14,49,64,5500000,3270000,4460000,65,79,0,"Alabama",51,6690000,3,10050000,2,2,0,0,0,0,0,0,1,22,2,0,0,64,2128,0,0,54,"Ha Ha",2,0,73,0,85,8,"Orlando",65,0,95,97,92,true,false,false,false,21,69,83,19,20,62,1,"Clinton-Dix",20,771,84,35,35,35,1,84,15,2,90,92,92,6379,0,"FS",47,0,10844,84,46,86,0,11,25,2014,544604724,10,10,20,35,35,35,1,8,1,98,0,65,89,65,93,55,56,0,81,778043394,92,10,10,33,15,0,15,35,22,0,78,55,208,0,5,93,"Bears"
88,29,86,84,47,1,2,5,1990,73,38,10,35,3880000,2650000,1230000,55,67,0,"Southern Miss",53,1230000,1,2650000,1,4,1,0,1,2940000,3,7680000,0,21,3,0,0,25,31894,0,0,55,"Jamie",2,0,75,0,85,23,"McCall Creek",86,0,95,97,70,true,false,false,false,91,40,92,15,13,10,2,"Collins Sr",26,425,62,45,45,45,2,83,25,2,84,77,77,5750,0,"LOLB",69,0,1285,45,12,85,0,2,35,2013,544604747,5,5,15,45,45,45,15,13,1,99,0,40,85,45,93,42,72,1,77,778043394,70,44,46,44,50,0,55,48,35,0,75,45,250,0,6,69,"Bears"
83,32,73,72,75,0,7,10,1986,21,67,46,10,4090000,3090000,1000000,70,41,0,"Missouri",51,2000000,2,6000000,1,4,0,0,0,0,0,0,0,0,64,0,0,50,30365,0,0,10,"Chase",0,0,72,0,12,42,"Southlake",25,0,90,97,68,true,false,false,false,4,68,65,12,12,10,1,"Daniel",15,0,13,14,16,14,1,0,70,1,25,68,68,710,0,"QB",10,0,20218,10,47,22,2,0,12,2009,544604828,10,10,10,12,15,11,1,5,1,82,0,12,75,61,95,35,52,0,22,778043394,68,74,78,77,84,0,81,86,74,0,89,26,225,0,10,26,"Bears"
89,24,83,62,66,0,22,11,1994,58,12,75,78,1870000,1870000,0,68,79,0,"Washington",51,0,1,1870000,1,4,0,0,0,0,0,0,0,0,64,0,0,75,7996,0,0,28,"Darrell",2,1,75,0,55,4,"Pittsburg",68,0,87,97,69,true,false,false,false,81,77,78,19,15,8,1,"Daniels",53,0,18,51,54,55,1,78,6,1,14,70,70,8520,0,"TE",23,0,12964,12,12,61,0,11,63,2017,544604830,54,57,61,49,55,56,13,0,1,92,0,75,86,71,89,61,65,0,62,778043394,69,6,10,12,15,0,10,13,10,0,84,62,254,1,2,24,"Bears"
93,25,87,59,79,0,1,2,1994,32,22,62,81,2490000,2490000,0,75,86,0,"Michigan",51,0,1,2490000,1,4,0,0,0,0,0,0,0,43,4,1,0,58,5207,1,0,10,"Amara",2,1,74,1,18,14,"Des Moines",56,0,90,97,73,true,false,false,false,83,73,86,13,18,68,1,"Darboh",36,0,12,10,10,51,1,89,6,1,18,74,74,8521,1,"WR",10,0,12659,15,12,42,0,11,78,2017,544604835,81,79,74,28,33,51,11,6,1,80,0,83,91,64,89,77,73,0,27,778043394,73,6,10,25,15,0,10,24,21,0,81,75,216,1,2,25,"Bears"
93,23,88,57,66,0,22,11,1995,48,22,73,74,670000,670000,0,59,77,0,"Georgia",51,0,1,670000,1,2,0,0,0,0,0,0,0,0,64,0,0,78,1523,0,0,38,"Reggie",2,0,71,0,43,8,"Tallahassee",44,0,85,97,58,true,false,false,false,18,84,78,17,23,72,1,"Davis",24,0,28,11,10,35,1,86,16,1,36,64,64,9173,0,"WR",30,0,12937,24,12,55,0,11,52,2017,544604858,71,66,63,11,18,36,13,3,1,75,0,72,94,83,87,43,42,0,44,778043394,58,18,24,27,29,0,24,27,19,0,72,38,170,1,2,38,"Bears"
91,27,84,83,67,0,10,10,1991,60,15,55,56,800000,800000,0,63,73,0,"Michigan St.",51,0,3,2470000,2,3,0,0,0,0,0,0,1,25,2,0,0,65,12667,0,0,66,"Darqueze",2,0,71,1,65,9,"Dry Branch",51,0,87,97,81,true,false,false,false,35,67,88,16,15,40,1,"Dennard",13,424,75,35,35,35,1,88,6,1,80,82,82,6967,0,"CB",52,0,10850,84,47,85,0,11,28,2014,544604881,10,10,20,35,35,35,3,8,1,99,0,63,91,66,95,35,62,0,71,778043394,81,6,6,21,6,0,6,25,10,0,85,15,198,0,5,84,"Bears"
90,28,82,99,49,1,23,5,1991,92,12,17,23,4570000,4570000,0,48,42,1,"Pittsburgh",60,0,7,61890000,6,4,1,1,1,0,0,0,3,14,2,0,0,20,13419,0,0,96,"Aaron",2,0,73,1,85,37,"Pittsburgh",93,0,95,97,99,true,false,false,false,99,28,78,21,25,10,1,"Donald",23,4573,25,45,45,45,2,88,6,1,99,99,99,6394,0,"LE",98,0,10852,10,74,91,0,11,12,2014,544604910,5,9,16,45,45,45,3,8,1,90,2,47,83,25,93,30,99,1,93,778043394,99,6,6,25,6,0,6,20,15,0,87,32,280,0,5,29,"Bears"
81,27,76,74,52,0,19,7,1992,55,12,38,66,1420000,1420000,0,61,70,0,"W. Kentucky",56,0,1,1420000,1,4,0,0,0,0,0,0,0,0,64,0,0,48,9634,0,0,52,"George",2,0,77,1,63,4,"Bowling Green",76,0,86,97,69,true,false,false,false,74,60,86,11,15,10,1,"Fant",78,55,12,76,73,74,0,82,6,1,28,72,72,8319,0,"C",60,0,12448,10,75,52,0,11,53,2016,544605011,34,46,53,78,72,74,5,3,1,99,0,68,78,54,87,62,85,0,55,778043394,69,6,6,15,6,0,6,13,12,0,83,64,322,0,3,13,"Bears"
97,22,93,93,67,0,17,11,1996,55,18,57,59,1340000,1340000,0,66,69,0,"Alabama",57,0,4,6400000,3,3,0,0,0,0,0,0,2,12,2,0,0,64,6283,0,0,50,"Minkah",2,0,73,1,78,29,"New Brunswick",58,0,94,97,94,true,false,false,false,29,72,80,13,15,68,1,"Fitzpatrick",18,12,95,35,35,35,1,91,6,2,92,94,94,8887,0,"CB",38,0,13084,82,73,86,0,11,29,2019,544605034,18,23,28,35,35,35,8,8,1,97,0,62,92,64,93,36,65,0,76,778043394,94,6,6,19,6,0,6,15,16,0,88,39,201,0,1,93,"Bears"
94,27,90,97,65,0,16,2,1992,45,10,45,65,8700000,4200000,13500000,66,72,0,"Virginia Tech",58,18000000,4,20000000,3,3,0,0,0,0,0,0,1,15,2,0,0,55,3873,0,0,68,"Kyle",2,0,72,1,80,19,"Baltimore",52,0,89,97,91,true,false,false,false,23,66,91,19,19,50,1,"Fuller",12,502,86,35,35,35,2,91,6,2,94,93,93,6423,0,"CB",54,0,10863,87,74,65,0,11,40,2014,544605082,4,11,21,35,35,35,8,10,1,98,0,64,93,65,94,40,62,1,74,778043394,91,6,6,36,6,0,6,36,10,0,87,36,190,0,5,94,"Bears"
93,28,93,67,54,0,4,4,1991,52,10,50,46,1600000,1600000,0,62,64,0,"Rice",51,0,1,1600000,1,2,0,0,0,0,0,0,0,24,4,0,0,60,12868,0,0,36,"Phillip",2,0,72,1,40,20,"Concord",47,0,87,97,71,true,false,false,false,33,65,87,11,10,60,1,"Gaines",17,0,74,35,35,35,0,90,6,1,67,73,73,6427,0,"CB",32,0,10865,72,45,72,0,11,15,2014,544605095,10,10,20,35,35,35,3,8,1,98,0,62,93,68,92,32,54,0,49,778043394,71,6,6,35,6,0,6,27,16,0,68,25,193,0,5,73,"Bears"
76,25,64,92,10,1,6,1,1994,93,12,10,15,6160000,3960000,8800000,40,25,0,"Florida State",55,11000000,5,27600000,4,4,1,0,0,0,0,0,1,8,3,0,0,11,4191,0,0,62,"Eddie",2,0,76,0,87,19,"Baltimore",86,0,85,97,92,true,false,false,false,72,10,74,18,24,10,0,"Goldman",36,0,21,45,45,45,1,82,6,1,90,92,92,7136,0,"DT",82,0,2546,16,51,86,0,11,15,2015,544605148,3,7,15,45,45,45,5,10,1,99,0,15,64,10,82,10,93,0,94,778043394,92,6,6,24,6,0,6,21,10,0,84,25,320,0,4,28,"Bears"
96,26,91,83,85,0,30,10,1992,19,25,82,79,850000,850000,16620000,74,89,0,"Texas Tech",57,16620000,7,31750000,7,3,0,0,0,0,0,0,1,12,7,0,0,83,696,0,0,11,"Jakeem",2,0,67,1,15,42,"Mesquite",42,0,85,97,77,true,false,false,false,13,86,88,22,23,90,1,"Grant",22,0,16,19,21,37,1,91,15,1,21,83,83,8025,1,"WR",11,0,17620,16,51,39,1,11,75,2016,544605175,87,81,79,12,17,52,8,6,1,75,0,79,96,76,87,34,62,0,20,778043394,77,21,26,31,28,0,23,35,18,0,77,34,172,1,3,24,"Bears"
89,27,81,56,40,0,2,7,1992,66,12,23,28,1390000,1390000,0,43,48,0,"Pittsburgh",51,0,1,1390000,1,3,0,0,1,0,0,0,0,0,64,0,0,38,9314,0,0,64,"Nicholas",2,0,74,1,78,34,"Trotwood",67,0,91,97,65,true,false,false,false,50,39,87,29,22,10,2,"Grigsby",17,251,50,45,45,45,1,85,6,0,56,67,67,8333,0,"LOLB",50,0,12422,53,12,78,0,11,15,2016,544605201,5,7,17,45,45,45,3,8,1,95,0,26,87,33,89,42,82,1,78,778043394,65,6,6,29,6,0,6,25,10,0,84,42,230,0,3,63,"Bears"
82,28,61,78,10,0,30,9,1990,33,12,6,10,1670000,1670000,0,35,20,0,"Wisconsin",54,0,1,1670000,1,4,0,0,0,0,0,0,0,0,64,0,0,11,7057,0,0,10,"Ryan",2,0,77,0,12,48,"Middleton",78,0,88,97,72,true,false,false,false,53,10,66,15,12,10,1,"Groy",79,20,12,75,71,73,1,82,6,1,10,72,72,6437,0,"LG",10,0,2283,10,85,30,0,11,12,2014,544605207,5,5,10,76,73,77,5,3,1,99,0,12,66,10,78,10,86,0,33,778043394,72,6,6,12,6,0,6,20,13,0,76,15,320,0,5,12,"Bears"
